stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
StopPoint:MANTOU2,"Tourellerie","",48.01226,0.135369,,,0,StopArea:MANPLA_TOURE,1
StopPoint:MANBER1,"Berardière","",47.976078,0.149259,,,0,StopArea:MANPLA_BERAR,1
StopPoint:MANFAU1,"Les Fauchetières","",47.9781,0.132333,,,0,StopArea:MANPLA_LESFA,0
StopPoint:MANBCH1,"Beauchêne","",47.976482,0.127135,,,0,StopArea:MANPLA_BEAUC,0
StopPoint:MANCHF4,"Champfleuri","",47.974812,0.127821,,,0,StopArea:MANPLA_CHFLE,0
StopPoint:MANLAS1,"La Saulaie","",47.973545,0.125624,,,0,StopArea:MANPLA_LASAU,0
StopPoint:MANPAO1,"Les Petites Allourdes","",47.969185,0.125686,,,0,StopArea:MANPLA_LESPE,0
StopPoint:MANLAL1,"Les Allourdes","",47.967411,0.121875,,,0,StopArea:MANPLA_LESAL,0
StopPoint:MANLCE1,"Les Courterus","",47.942276,0.115767,,,0,StopArea:MANPLA_LESCO,0
StopPoint:MANLMA1,"Les Maréchaux","",47.94437,0.11845,,,0,StopArea:MANPLA_LESMA,0
StopPoint:MANLTE1,"Les Teillais","",47.948818,0.122977,,,0,StopArea:MANPLA_LESTE,0
StopPoint:MANLCT1,"Le Châtaignier","",47.950428,0.125213,,,0,StopArea:MANPLA_LECHA,0
StopPoint:MANJUI1,"Juigné","",47.951683,0.128334,,,0,StopArea:MANPLA_JUIGN,0
StopPoint:MANLPV1,"Le Pavillon Allonnes","",47.946976,0.130714,,,0,StopArea:MANPLA_LEPAV,0
StopPoint:MANLHA1,"La Hardangère","",47.951267,0.141181,,,0,StopArea:MANPLA_LAHAR,0
StopPoint:MANEPA1,"École Pasteur","",47.968369,0.157402,,,0,StopArea:MANPLA_ECOPA,0
StopPoint:MANELY1,"École Lyautey","",47.964909,0.156245,,,0,StopArea:MANPLA_ECOLY,0
StopPoint:MANBEL1,"Bellevue - Hauts de Coulaines","",48.020233,0.21195,,,0,StopArea:MANPLA_BELLE,1
StopPoint:MANTOL2,"Léon Tolstoï","",48.019093,0.209918,,,0,StopArea:MANPLA_LEONT,1
StopPoint:MANPLJ2,"Paul-Louis Jacques","",48.017681,0.206677,,,0,StopArea:MANPLA_PAULL,0
StopPoint:MANCOP1,"Copenhague","",48.019676,0.206408,,,0,StopArea:MANPLA_COPEN,0
StopPoint:MANEUR1,"Europe","",48.021912,0.206801,,,0,StopArea:MANPLA_EUROP,1
StopPoint:MANEGL1,"Église Coulaines","",48.023911,0.205258,,,0,StopArea:MANPLA_EGCOU,1
StopPoint:MANLPX1,"La Paix","",48.024216,0.202296,,,0,StopArea:MANPLA_LAPAI,1
StopPoint:MANCCT1,"Jean Cocteau","",48.028484,0.203008,,,0,StopArea:MANPLA_JEANC,1
StopPoint:MANVER1,"Le Verger","",48.031498,0.205059,,,0,StopArea:MANPLA_LEVER,1
StopPoint:MANCRI1,"Campus - Ribay","",48.017105,0.161278,,,0,StopArea:MANPLA_CAMPU,1
StopPoint:MANSAR1,"Sargé-lès-le-Mans","",48.034019,0.24063,,,0,StopArea:MANPLA_SARGE,1
StopPoint:MANPIR1,"Didier Pironi","",48.035366,0.239976,,,0,StopArea:MANPLA_DIDIE,1
StopPoint:MANBLO1,"Rue de Ballon","",48.03801,0.238342,,,0,StopArea:MANPLA_RUDBA,1
StopPoint:MANBQU1,"La Bouquetière","",48.039053,0.240014,,,0,StopArea:MANPLA_LABOU,0
StopPoint:MANCER3,"Marcel Cerdan","",48.039243,0.241538,,,0,StopArea:MANPLA_MARCE,1
StopPoint:MANMAR1,"Maréchaux","",48.03912,0.246693,,,0,StopArea:MANPLA_MAREC,1
StopPoint:MANCAP1,"Capucines","",48.035786,0.244951,,,0,StopArea:MANPLA_CAPUC,1
StopPoint:MANCRS1,"Cerisiers","",48.033066,0.242643,,,0,StopArea:MANPLA_CERIS,1
StopPoint:MANBGN1,"Bignon","",48.031101,0.243419,,,0,StopArea:MANPLA_BIGNO,1
StopPoint:MANCVI1,"Calvaire","",48.027897,0.241776,,,0,StopArea:MANPLA_CALVA,1
StopPoint:MANBON1,"Bonnetable","",48.02557,0.236906,,,0,StopArea:MANPLA_BONNE,1
StopPoint:MANDOR1,"Dorée","",48.023808,0.232927,,,0,StopArea:MANPLA_DOREE,0
StopPoint:MANFTE1,"Fontenelles","",48.020741,0.225996,,,0,StopArea:MANPLA_FONTE,1
StopPoint:MANKAB1,"Kaboul","",48.019306,0.222902,,,0,StopArea:MANPLA_KABOU,1
StopPoint:MANPSA1,"Collège La Psalette","",48.016529,0.204605,,,0,StopArea:MANPLA_COLPS,0
StopPoint:MANKAB2,"Kaboul","",48.019726,0.224066,,,0,StopArea:MANPLA_KABOU,0
StopPoint:MANFTE2,"Fontenelles","",48.020603,0.225975,,,0,StopArea:MANPLA_FONTE,0
StopPoint:MANDOR2,"Dorée","",48.023464,0.232337,,,0,StopArea:MANPLA_DOREE,1
StopPoint:MANBON2,"Bonnetable","",48.026352,0.238833,,,0,StopArea:MANPLA_BONNE,1
StopPoint:MANCVI2,"Calvaire","",48.028301,0.242376,,,0,StopArea:MANPLA_CALVA,1
StopPoint:MANBGN2,"Bignon","",48.030933,0.243519,,,0,StopArea:MANPLA_BIGNO,1
StopPoint:MANCRS2,"Cerisiers","",48.033314,0.242472,,,0,StopArea:MANPLA_CERIS,1
StopPoint:MANCAP2,"Capucines","",48.035812,0.245062,,,0,StopArea:MANPLA_CAPUC,1
StopPoint:MANMAR2,"Maréchaux","",48.038933,0.247131,,,0,StopArea:MANPLA_MAREC,1
StopPoint:MANCER2,"Marcel Cerdan","",48.039219,0.241607,,,0,StopArea:MANPLA_MARCE,0
StopPoint:MANBQU2,"La Bouquetière","",48.038975,0.239681,,,0,StopArea:MANPLA_LABOU,0
StopPoint:MANBLO2,"Rue de Ballon","",48.037857,0.238375,,,0,StopArea:MANPLA_RUDBA,1
StopPoint:MANPAR1,"Parence","",48.035713,0.288074,,,0,StopArea:MANPLA_PAREN,0
StopPoint:MANPST1,"Passe-Temps","",48.030327,0.280505,,,0,StopArea:MANPLA_PASSE,0
StopPoint:MANCHY1,"Château","",48.025913,0.277472,,,0,StopArea:MANPLA_CHYVR,0
StopPoint:MANBEZ2,"Béroize","",48.036331,0.287151,,,0,StopArea:MANPLA_BEROI,0
StopPoint:MANCPA3,"Collège Pasteur","",48.016727,0.270468,,,0,StopArea:MANPLA_COLPA,0
StopPoint:MANARY1,"Arcy","",48.025711,0.259913,,,0,StopArea:MANPLA_ARCYY,0
StopPoint:MANSBL1,"Sablon Blanc","",48.027763,0.25609,,,0,StopArea:MANPLA_SBLAN,0
StopPoint:MANJUG1,"Jugannerie","",48.03212,0.273045,,,0,StopArea:MANPLA_JUGAN,0
StopPoint:MANROT1,"Rôti","",48.034878,0.282057,,,0,StopArea:MANPLA_ROTIY,0
StopPoint:MANBEZ1,"Béroize","",48.036285,0.287096,,,0,StopArea:MANPLA_BEROI,0
StopPoint:MANCCP1,"Collège Champagné","",48.022293,0.331564,,,0,StopArea:MANPLA_COLCH,0
StopPoint:MANBRS2,"Georges Brassens","",48.018574,0.327261,,,0,StopArea:MANPLA_GEORG,1
StopPoint:MANBAS2,"Basse Lande","",48.017338,0.322334,,,0,StopArea:MANPLA_BASSE,1
StopPoint:MANAUV2,"Auvours","",48.013405,0.317578,,,0,StopArea:MANPLA_AUVOU,1
StopPoint:MANPOL2,"Polucan","",48.011597,0.285512,,,0,StopArea:MANPLA_POLUC,1
StopPoint:MANSAN1,"George Sand","",48.01432,0.271596,,,0,StopArea:MANPLA_GESAN,1
StopPoint:MANPRC1,"Perche","",48.015194,0.270034,,,0,StopArea:MANPLA_PERCH,1
StopPoint:MANCPA2,"Collège Pasteur","",48.016586,0.269483,,,0,StopArea:MANPLA_COLPA,1
StopPoint:MANNAR2,"Narcisses","",48.014671,0.26496,,,0,StopArea:MANPLA_NARCI,1
StopPoint:MANLYB2,"Lycée Bellevue","",48.012352,0.205657,,,0,StopArea:MANPLA_LYBEL,0
StopPoint:MANLMO2,"Lycée Montesquieu","",48.009785,0.201451,,,0,StopArea:MANPLA_LYCMO,0
StopPoint:MANLMO1,"Lycée Montesquieu","",48.007236,0.20059,,,0,StopArea:MANPLA_LYCMO,0
StopPoint:MANLYB1,"Lycée Bellevue","",48.012001,0.205233,,,0,StopArea:MANPLA_LYBEL,0
StopPoint:MANNAR1,"Narcisses","",48.014534,0.264764,,,0,StopArea:MANPLA_NARCI,1
StopPoint:MANCPA1,"Collège Pasteur","",48.016556,0.26923,,,0,StopArea:MANPLA_COLPA,1
StopPoint:MANSAN2,"George Sand","",48.014381,0.27138,,,0,StopArea:MANPLA_GESAN,1
StopPoint:MANPOL1,"Polucan","",48.011356,0.285642,,,0,StopArea:MANPLA_POLUC,1
StopPoint:MANAUV1,"Auvours","",48.013344,0.317714,,,0,StopArea:MANPLA_AUVOU,1
StopPoint:MANBAS1,"Basse Lande","",48.017521,0.323078,,,0,StopArea:MANPLA_BASSE,1
StopPoint:MANBRS1,"Georges Brassens","",48.018517,0.327156,,,0,StopArea:MANPLA_GEORG,1
StopPoint:MANGOU1,"Léopold Gouloumes","",48.021553,0.331117,,,0,StopArea:MANPLA_LEOPO,1
StopPoint:MANJPR1,"Jacques Prévert","",48.023319,0.33243,,,0,StopArea:MANPLA_JACQU,1
StopPoint:MANLSU2,"Lycée Sud","",47.982441,0.228386,,,0,StopArea:MANPLA_LYCSU,0
StopPoint:MANFUN2,"Funay","",47.985268,0.225352,,,0,StopArea:MANPLA_FUNAY,0
StopPoint:MANLWA1,"Lycée Washington","",47.994762,0.203174,,,0,StopArea:MANPLA_LYCEE,0
StopPoint:MANWAS1,"Washington","",47.995628,0.202408,,,0,StopArea:MANPLA_WASHI,1
StopPoint:MANFUN1,"Funay","",47.985043,0.225321,,,0,StopArea:MANPLA_FUNAY,0
StopPoint:MANLSU1,"Lycée Sud","",47.98241,0.228575,,,0,StopArea:MANPLA_LYCSU,0
StopPoint:MANLAN2,"Les Landes","",47.955429,0.229867,,,0,StopArea:MANPLA_LESLA,1
StopPoint:MANBLE2,"Belle Étoile","",47.951218,0.233986,,,0,StopArea:MANPLA_BELET,1
StopPoint:MANBOU2,"Bouchardière","",47.942303,0.261708,,,0,StopArea:MANPLA_BOUCH,1
StopPoint:MANLVA1,"Brissons","",47.936836,0.268885,,,0,StopArea:MANPLA_BRISS,1
StopPoint:MANLCH1,"Les Charmeuses","",47.935146,0.274475,,,0,StopArea:MANPLA_LESCH,1
StopPoint:MANLPI2,"Les Pins","",47.939877,0.265365,,,0,StopArea:MANPLA_LESPI,1
StopPoint:MANLPR2,"Le Pressoir","",47.944294,0.268391,,,0,StopArea:MANPLA_LEPRE,1
StopPoint:MANLET2,"Marcel Létang","",47.944679,0.265163,,,0,StopArea:MANPLA_MARLE,1
StopPoint:MANRUA2,"Ruaudin","",47.949032,0.260493,,,0,StopArea:MANPLA_RUAUD,1
StopPoint:MANLSC1,"Collège Les Sources","",47.970982,0.223297,,,0,StopArea:MANPLA_COLSO,1
StopPoint:MANRUA1,"Ruaudin","",47.948444,0.260985,,,0,StopArea:MANPLA_RUAUD,1
StopPoint:MANLET1,"Marcel Létang","",47.945065,0.264733,,,0,StopArea:MANPLA_MARLE,1
StopPoint:MANLPR1,"Le Pressoir","",47.944088,0.2684,,,0,StopArea:MANPLA_LEPRE,1
StopPoint:MANLPI1,"Les Pins","",47.939983,0.26528,,,0,StopArea:MANPLA_LESPI,1
StopPoint:MANBOU1,"Bouchardière","",47.942154,0.26229,,,0,StopArea:MANPLA_BOUCH,1
StopPoint:MANBLE1,"Belle Étoile","",47.951504,0.233747,,,0,StopArea:MANPLA_BELET,1
StopPoint:MANLAN1,"Les Landes","",47.95549,0.229798,,,0,StopArea:MANPLA_LESLA,1
StopPoint:MANMST1,"Mulsanne","",47.907024,0.23818,,,0,StopArea:MANPLA_MULSA,1
StopPoint:MANHER2,"Hermitage","",47.906212,0.240942,,,0,StopArea:MANPLA_HERMI,1
StopPoint:MANARO2,"Émile Arrouet","",47.906994,0.245434,,,0,StopArea:MANPLA_EMARR,1
StopPoint:MANCOM2,"Anciens Combattants","",47.90744,0.2484,,,0,StopArea:MANPLA_ANCIE,1
StopPoint:MANCLG2,"Collège Bollée","",47.909752,0.251761,,,0,StopArea:MANPLA_COLBO,0
StopPoint:MANORE1,"Orée du Bois","",47.913486,0.250315,,,0,StopArea:MANPLA_OREED,1
StopPoint:MANCEZ1,"Paul Cézanne","",47.914158,0.255788,,,0,StopArea:MANPLA_PAULC,1
StopPoint:MANCED1,"Cèdres","",47.915771,0.258441,,,0,StopArea:MANPLA_CEDRE,0
StopPoint:MANBLV1,"Belvédères","",47.918743,0.25716,,,0,StopArea:MANPLA_BELVE,0
StopPoint:MANTRI1,"Flora Tristan","",47.919811,0.251377,,,0,StopArea:MANPLA_FLORA,1
StopPoint:MANEPL1,"Émile Plet","",47.917175,0.248349,,,0,StopArea:MANPLA_EMILE,0
StopPoint:MANCSI2,"Centre Simone Signoret","",47.91338,0.247509,,,0,StopArea:MANPLA_CENTR,1
StopPoint:MANMNV1,"Maison Neuve","",47.921501,0.220273,,,0,StopArea:MANPLA_MAINV,0
StopPoint:MANHVI1,"Hôtel de Ville Arnage","",47.9272,0.187532,,,0,StopArea:MANPLA_HOTEL,1
StopPoint:MANVAL1,"La Vallée","",47.925053,0.186762,,,0,StopArea:MANPLA_LAVAL,0
StopPoint:MANCXB1,"Croix de Braye","",47.922821,0.185729,,,0,StopArea:MANPLA_CXBRA,1
StopPoint:MANRLU1,"Route du Lude","",47.922474,0.184512,,,0,StopArea:MANPLA_RTLUD,0
StopPoint:MANBEY1,"Beuruay","",47.925297,0.183835,,,0,StopArea:MANPLA_BEURU,1
StopPoint:MANNAT2,"Avenue Nationale","",47.928257,0.185253,,,0,StopArea:MANPLA_AVENU,0
StopPoint:MANPOR2,"Rue du Port","",47.93153,0.18674,,,0,StopArea:MANPLA_RUEDU,0
StopPoint:MANNAU2,"Nauguibert","",47.936028,0.18673,,,0,StopArea:MANPLA_NAUGU,1
StopPoint:MANCGA2,"Collèges","",47.938911,0.185408,,,0,StopArea:MANPLA_COLLE,1
StopPoint:MANLGA2,"La Gautrie","",47.945637,0.184331,,,0,StopArea:MANPLA_LAGAU,0
StopPoint:MANETG2,"Étang","",47.946384,0.186389,,,0,StopArea:MANPLA_ETANG,0
StopPoint:MANLEM2,"Le Marin","",47.963913,0.160184,,,0,StopArea:MANPLA_LEMAR,1
StopPoint:MANPER2,"Perrières","",47.964413,0.156654,,,0,StopArea:MANPLA_PERRI,0
StopPoint:MANPAS2,"Pasteur","",47.967098,0.156851,,,0,StopArea:MANPLA_PASTE,0
StopPoint:MANST04,"Stade Georges Garnier","",47.972954,0.158726,,,0,StopArea:MANPLA_STGGA,1
StopPoint:MANCC04,"Centre Culturel Jean Carmet","",47.967861,0.160169,,,0,StopArea:MANPLA_CCUJC,1
StopPoint:MANHS04,"Centre Hospitalier Spécialisé","",47.959236,0.165574,,,0,StopArea:MANPLA_CHOSP,1
StopPoint:MANHM04,"Les Hautes Metairies","",47.952591,0.165258,,,0,StopArea:MANPLA_LEHMA,1
StopPoint:MANLCC1,"Lycée Claude Chappe","",47.934086,0.184855,,,0,StopArea:MANPLA_LYCCC,0
StopPoint:MANHM03,"Les Hautes Metairies","",47.952721,0.165427,,,0,StopArea:MANPLA_LEHMA,1
StopPoint:MANHS03,"Centre Hospitalier Spécialisé","",47.960217,0.16552,,,0,StopArea:MANPLA_CHOSP,1
StopPoint:MANCC03,"Centre Culturel Jean Carmet","",47.967468,0.160372,,,0,StopArea:MANPLA_CCUJC,1
StopPoint:MANST03,"Stade Georges Garnier","",47.973358,0.158723,,,0,StopArea:MANPLA_STGGA,1
StopPoint:MANPAS1,"Pasteur","",47.967342,0.156881,,,0,StopArea:MANPLA_PASTE,0
StopPoint:MANPER1,"Perrières","",47.964272,0.157236,,,0,StopArea:MANPLA_PERRI,0
StopPoint:MANLEM1,"Le Marin","",47.963917,0.160452,,,0,StopArea:MANPLA_LEMAR,1
StopPoint:MANCGA1,"Collèges","",47.938187,0.185665,,,0,StopArea:MANPLA_COLLE,1
StopPoint:MANNAU1,"Nauguibert","",47.935635,0.18676,,,0,StopArea:MANPLA_NAUGU,1
StopPoint:MANPOR1,"Rue du Port","",47.931465,0.186649,,,0,StopArea:MANPLA_RUEDU,0
StopPoint:MANMNV2,"Maison Neuve","",47.921371,0.220078,,,0,StopArea:MANPLA_MAINV,0
StopPoint:MANCSI1,"Centre Simone Signoret","",47.913326,0.24802,,,0,StopArea:MANPLA_CENTR,1
StopPoint:MANNET1,"Nettleham","",47.912647,0.249706,,,0,StopArea:MANNET1,1
StopPoint:MANCLG1,"Collège Bollée","",47.909668,0.25167,,,0,StopArea:MANPLA_COLBO,0
StopPoint:MANCOM1,"Anciens Combattants","",47.907265,0.249129,,,0,StopArea:MANPLA_ANCIE,1
StopPoint:MANARO1,"Émile Arrouet","",47.906399,0.246541,,,0,StopArea:MANPLA_EMARR,0
StopPoint:MANHER1,"Hermitage","",47.906235,0.240807,,,0,StopArea:MANPLA_HERMI,1
StopPoint:MANSTH2,"Ste-Hélène","",48.000587,0.211375,,,0,StopArea:MANPLA_STEHE,0
StopPoint:MANSTH1,"Ste-Hélène","",48.000546,0.211725,,,0,StopArea:MANPLA_STEHE,0
StopPoint:MANAGN1,"Aigné","",48.065029,0.11942,,,0,StopArea:MANPLA_AIGNE,0
StopPoint:MANBUC1,"Buchetière","",48.069931,0.118476,,,0,StopArea:MANPLA_BUCHE,1
StopPoint:MANMAQ1,"Maquère","",48.077103,0.115771,,,0,StopArea:MANPLA_MAQUE,0
StopPoint:MANLAM1,"La Mare","",48.071789,0.131175,,,0,StopArea:MANPLA_LAMAR,0
StopPoint:MANLHO1,"Le Houx","",48.067493,0.132792,,,0,StopArea:MANPLA_LEHOU,0
StopPoint:MANLMI1,"La Milesse","",48.063667,0.136521,,,0,StopArea:MANPLA_LAMIL,0
StopPoint:MANTER1,"Terroirie","",48.061981,0.139209,,,0,StopArea:MANPLA_TERRO,1
StopPoint:MANSTE1,"St-Exupéry","",48.059658,0.143399,,,0,StopArea:MANPLA_STEXU,1
StopPoint:MANEGS1,"Église St-Saturnin","",48.058624,0.15207,,,0,StopArea:MANPLA_EGSTS,0
StopPoint:MANVDV1,"Val de Vray","",48.061596,0.155114,,,0,StopArea:MANPLA_VALDE,0
StopPoint:MANSTS1,"St-Saturnin","",48.06197,0.158842,,,0,StopArea:MANPLA_STSAT,1
StopPoint:MANATO1,"Antonnière","",48.061756,0.163266,,,0,StopArea:MANPLA_ANTON,1
StopPoint:MANGRR1,"Grand Rolland","",48.067673,0.085547,,,0,StopArea:MANPLA_GRROL,0
StopPoint:MANLFU2,"Le Fouillet","",48.065338,0.090567,,,0,StopArea:MANPLA_LEFOU,0
StopPoint:MANJUP1,"Jupinière","",48.060841,0.103184,,,0,StopArea:MANPLA_JUP,0
StopPoint:MANCDB1,"Champ du Bois","",48.057049,0.108365,,,0,StopArea:MANCDB1,0
StopPoint:MANLAR1,"L'Arche","",48.059795,0.165239,,,0,StopArea:MANPLA_LARCE,1
StopPoint:MANLMD1,"Collège La Madeleine","",48.023853,0.184086,,,0,StopArea:MANPLA_COLMA,1
StopPoint:MANLAR2,"L'Arche","",48.060368,0.165095,,,0,StopArea:MANPLA_LARCE,1
StopPoint:MANATO2,"Antonnière","",48.061813,0.162378,,,0,StopArea:MANPLA_ANTON,1
StopPoint:MANSTS2,"St-Saturnin","",48.062016,0.158814,,,0,StopArea:MANPLA_STSAT,1
StopPoint:MANVDV2,"Val de Vray","",48.061096,0.154463,,,0,StopArea:MANPLA_VALDE,0
StopPoint:MANEGS2,"Église St-Saturnin","",48.058006,0.151183,,,0,StopArea:MANPLA_EGSTS,0
StopPoint:MANSTE2,"St-Exupéry","",48.059662,0.143063,,,0,StopArea:MANPLA_STEXU,1
StopPoint:MANTER2,"Terroirie","",48.06139,0.1402,,,0,StopArea:MANPLA_TERRO,1
StopPoint:MANLMI2,"La Milesse","",48.064014,0.136198,,,0,StopArea:MANPLA_LAMIL,0
StopPoint:MANLHO2,"Le Houx","",48.068516,0.132574,,,0,StopArea:MANPLA_LEHOU,0
StopPoint:MANLAM2,"La Mare","",48.072163,0.130999,,,0,StopArea:MANPLA_LAMAR,0
StopPoint:MANMAQ2,"Maquère","",48.07777,0.115367,,,0,StopArea:MANPLA_MAQUE,1
StopPoint:MANBUC2,"Buchetière","",48.069695,0.118392,,,0,StopArea:MANPLA_BUCHE,1
StopPoint:MANAGN2,"Aigné","",48.065033,0.119259,,,0,StopArea:MANPLA_AIGNE,0
StopPoint:MANLFL2,"La Fosse Louvette","",48.057777,0.107749,,,0,StopArea:MANPLA_LAFOU,0
StopPoint:MANJUP2,"Jupinière","",48.060822,0.103225,,,0,StopArea:MANPLA_JUP,0
StopPoint:MANLFU1,"Le Fouillet","",48.065475,0.090385,,,0,StopArea:MANPLA_LEFOU,0
StopPoint:MANSTE3,"St-Exupéry","",48.059026,0.142946,,,0,StopArea:MANPLA_STEXU,1
StopPoint:MANLES1,"Les Robinières","",48.05402,0.144465,,,0,StopArea:MANPLA_LESRO,1
StopPoint:MANAGR1,"Agribricorre","",48.047569,0.147726,,,0,StopArea:MANPLA_AGRIB,1
StopPoint:MANSCR1,"St-Christophe","",48.040095,0.152284,,,0,StopArea:MANPLA_STCHR,1
StopPoint:MANAUB1,"La Chapelle-St-Aubin","",48.037227,0.156736,,,0,StopArea:MANPLA_LACHA,1
StopPoint:MANTRA1,"Trangé","",48.035875,0.159461,,,0,StopArea:MANPLA_TRANG,1
StopPoint:MANEGA1,"Église La Chapelle-St-Aubin","",48.034153,0.161602,,,0,StopArea:MANPLA_EGLIS,1
StopPoint:MANVMR1,"Val Morand","",48.064003,0.131797,,,0,StopArea:MANPLA_VALMO,1
StopPoint:MANEGA2,"Église La Chapelle-St-Aubin","",48.03442,0.161403,,,0,StopArea:MANPLA_EGLIS,1
StopPoint:MANTRA2,"Trangé","",48.036163,0.15902,,,0,StopArea:MANPLA_TRANG,1
StopPoint:MANAUB2,"La Chapelle-St-Aubin","",48.037801,0.156162,,,0,StopArea:MANPLA_LACHA,1
StopPoint:MANSCR2,"St-Christophe","",48.040388,0.152057,,,0,StopArea:MANPLA_STCHR,1
StopPoint:MANAGR2,"Agribricorre","",48.047623,0.14779,,,0,StopArea:MANPLA_AGRIB,1
StopPoint:MANLES2,"Les Robinières","",48.053978,0.144655,,,0,StopArea:MANPLA_LESRO,1
StopPoint:MANVMR2,"Val Morand","",48.064037,0.131688,,,0,StopArea:MANPLA_VALMO,1
StopPoint:MANHOU1,"Houdouard","",48.066799,0.102811,,,0,StopArea:MANPLA_HOUDO,0
StopPoint:MANLFO1,"La Folie","",48.066116,0.108463,,,0,StopArea:MANPLA_LAFOL,0
StopPoint:MANLFO2,"La Folie","",48.066051,0.108439,,,0,StopArea:MANPLA_LAFOL,0
StopPoint:MANHOU2,"Houdouard","",48.067146,0.102997,,,0,StopArea:MANPLA_HOUDO,0
StopPoint:MANANT1,"Antarès - MMArena","",47.955952,0.221637,,,0,StopArea:MANPLA_ANTAR,1
StopPoint:MANTEC1,"Technicampus","",47.943512,0.215722,,,0,StopArea:MANPLA_TECHN,1
StopPoint:MANANT2,"Antarès - MMArena","",47.955143,0.225995,,,0,StopArea:MANPLA_ANTAR,1
StopPoint:MANGRS1,"Gare Sud","",47.994987,0.189882,,,0,StopArea:MANPLA_GARES,0
StopPoint:MANYOU1,"Yourcenar","",47.993073,0.197056,,,0,StopArea:MANPLA_YOURC,1
StopPoint:MANVIA2,"Viaducs","",47.993046,0.204482,,,0,StopArea:MANPLA_VIADU,1
StopPoint:MANPAX1,"Paixhans","",47.996731,0.206554,,,0,StopArea:MANPLA_PAIXH,1
StopPoint:MANRES1,"Résistants","",47.994915,0.210911,,,0,StopArea:MANPLA_RESIS,1
StopPoint:MANMTH1,"Monthéard","",47.994267,0.213538,,,0,StopArea:MANPLA_MONTH,1
StopPoint:MANMPT2,"Maupertuis","",47.996109,0.216937,,,0,StopArea:MANPLA_MAUPT,0
StopPoint:MANSEC1,"Sécurité Sociale","",47.996799,0.219891,,,0,StopArea:MANPLA_SECUR,1
StopPoint:MANTRP1,"Tri Postal","",47.994648,0.21643,,,0,StopArea:MANPLA_TRIPO,1
StopPoint:MANMTH2,"Monthéard","",47.994335,0.213993,,,0,StopArea:MANPLA_MONTH,1
StopPoint:MANRES2,"Résistants","",47.995911,0.211297,,,0,StopArea:MANPLA_RESIS,1
StopPoint:MANPAX2,"Paixhans","",47.996529,0.206416,,,0,StopArea:MANPLA_PAIXH,1
StopPoint:MANVIA4,"Viaducs","",47.993679,0.204194,,,0,StopArea:MANPLA_VIADU,1
StopPoint:MANYOU2,"Yourcenar","",47.993397,0.196105,,,0,StopArea:MANPLA_YOURC,1
StopPoint:MANMAS1,"Mairie St-Georges-du-Bois","",47.972469,0.099303,,,0,StopArea:MANPLA_MAISG,0
StopPoint:MANSTG2,"St-Georges","",47.983776,0.150507,,,0,StopArea:MANPLA_STGEO,1
StopPoint:MANFLE1,"Folleray","",47.986057,0.163934,,,0,StopArea:MANPLA_FOLLE,1
StopPoint:MANVCO1,"Vieux Colombier","",47.989826,0.167772,,,0,StopArea:MANPLA_VIEUX,1
StopPoint:MANVCO2,"Vieux Colombier","",47.989185,0.167182,,,0,StopArea:MANPLA_VIEUX,1
StopPoint:MANFLE2,"Folleray","",47.985962,0.163656,,,0,StopArea:MANPLA_FOLLE,1
StopPoint:MANSTG4,"St-Georges","",47.983814,0.150278,,,0,StopArea:MANPLA_STGEO,1
StopPoint:MANMAS2,"Mairie St-Georges-du-Bois","",47.972073,0.09873,,,0,StopArea:MANPLA_MAISG,0
StopPoint:MANLDA1,"La Denisière","",48.026031,0.079267,,,0,StopArea:MANPLA_LADEN,1
StopPoint:MANMRO1,"Maisons Rouges","",48.02235,0.098513,,,0,StopArea:MANPLA_MAISO,0
StopPoint:MANUNI3,"Université","",48.017086,0.150795,,,0,StopArea:MANPLA_UNIVE,1
StopPoint:MANSTD1,"Stade Asnillé","",47.996101,0.105124,,,0,StopArea:MANPLA_STASN,0
StopPoint:MANLGR1,"La Grande Salle","",47.995441,0.10871,,,0,StopArea:MANPLA_LAGRA,0
StopPoint:MANSTD2,"Stade Asnillé","",47.996117,0.105095,,,0,StopArea:MANPLA_STASN,0
StopPoint:MANMPR1,"Mairie Pruillé","",47.993427,0.107741,,,0,StopArea:MANPLA_MAIPR,0
StopPoint:MANSTL1,"St-Lazare","",47.9995,0.182051,,,0,StopArea:MANPLA_STLAZ,1
StopPoint:MANSTL2,"St-Lazare","",48.000526,0.183082,,,0,StopArea:MANPLA_STLAZ,1
StopPoint:MANMPR2,"Mairie Pruillé","",47.993988,0.107619,,,0,StopArea:MANPLA_MAIPR,0
StopPoint:MANLGR2,"La Grande Salle","",47.995247,0.10858,,,0,StopArea:MANPLA_LAGRA,1
StopPoint:MANMAL1,"Malpalu","",48.000725,0.219373,,,0,StopArea:MANPLA_MALPA,0
StopPoint:MANBUF1,"Buffon","",48.002708,0.220275,,,0,StopArea:MANPLA_BUFFO,0
StopPoint:MANGUR1,"Guéranger","",48.004074,0.21448,,,0,StopArea:MANPLA_GUERA,0
StopPoint:MANBRG1,"Bergson","",48.002392,0.212805,,,0,StopArea:MANPLA_BERGS,0
StopPoint:MANRDN1,"Rue du Nord","",48.005054,0.211053,,,0,StopArea:MANPLA_RUDNO,0
